"filename", "language", "JSON", "YAML", "Markdown", "Dart", "Properties", "Groovy", "Swift", "XML", "C++", "HTML", "comment", "blank", "total"
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/active_walk_card.dart", "Dart", 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 6, 229
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/animal_card.dart", "Dart", 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 7, 147
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/appoitment_card.dart", "Dart", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 1, 3, 78
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/friend_request_card.dart", "Dart", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 5, 103
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/reminder_card.dart", "Dart", 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 16, 372
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/home_widgets/walk_card.dart", "Dart", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 1, 6, 141
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/reminders_widgets/date_picker_reminder.dart", "Dart", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 4, 55
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/reminders_widgets/number_picker_dialog.dart", "Dart", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 5, 62
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/reminders_widgets/pets_selection_reminder.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 4, 83
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/reminders_widgets/text_field_reminder.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 52
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/reminders_widgets/time_picker_reminder.dart", "Dart", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 6, 80
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/report_widget/generate_report_card.dart", "Dart", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 2, 8, 184
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/report_widget/generete_print_report.dart", "Dart", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 12, 225
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/components/widgets_todo_task_foldery/report_widget/show_date_range_dialog.dart", "Dart", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 1, 3, 131
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/calculate_age.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/calculate_average.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 5, 24
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/days_in_month_helper.dart", "Dart", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/generate_unique_id.dart", "Dart", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/helper_functions.dart", "Dart", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/helper_show_avatar_selection.dart", "Dart", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 3, 77
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/helper_show_bacground_selection.dart", "Dart", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 3, 78
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/loading_dialog.dart", "Dart", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/notifier_service.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/helpers/schedule_notification.dart", "Dart", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 8, 102
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/adapter/time_of_day_adapter.dart", "Dart", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_care_model.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_eaten_meal_model.dart", "Dart", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 5, 54
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_food_pet_setting_model.dart", "Dart", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 6, 66
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_food_recipe_model.dart", "Dart", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 4, 56
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_medicine_model.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 5, 84
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_model.dart", "Dart", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 6, 123
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_mood_model.dart", "Dart", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 6, 70
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_note_model.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 4, 38
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_preferences.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_psychic_model.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_reminder_model.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 5, 74
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_service_event_model.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_stomach_model.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_stool_model.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_temperature_model.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_urine_model.dart", "Dart", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_vacine_model.dart", "Dart", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_walk_model.dart", "Dart", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 5, 62
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_water_model.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/events_models/event_weight_model.dart", "Dart", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/achievement.dart", "Dart", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/app_user_model.dart", "Dart", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/card_preferences_model.dart", "Dart", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/dog_breed_model.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 8, 29
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/dog_breed_model.g.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 4, 8, 48
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/friend_model.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/friend_request_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/gender_enum.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/home_preferences_model.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/icon_layout.dart", "Dart", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/local_user_model.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/pet_model.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 5, 51
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/product_model.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 5, 46
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/settings_model.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/tile_info.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/user_achievement.dart", "Dart", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/vet_visit_model.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 5, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/models/others/walk_model.dart", "Dart", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 5, 66
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_care_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_food_pet_settings_provider.dart", "Dart", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 1, 13, 98
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_food_recipe_provider.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 1, 18, 98
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_medicine_provider.dart", "Dart", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 11, 41
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_mood_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_note_provider.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_preferences_provider.dart", "Dart", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 11, 97
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_product_provider.dart", "Dart", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 11, 61
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_provider.dart", "Dart", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_psychic_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_reminder_provider.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 8, 36
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_service_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_stomach_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_stool_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_temperature_provider.dart", "Dart", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_urine_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_vacine_provider.dart", "Dart", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_walk_provider.dart", "Dart", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_water_provider.dart", "Dart", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/events_providers/event_weight_provider.dart", "Dart", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/app_user_provider.dart", "Dart", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/card_preferences_provider.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 9, 50
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/category_provider.dart", "Dart", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/friend_provider.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 13, 54
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/friend_search_provider.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 11, 66
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/friends_notifier_provider.dart", "Dart", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 14, 68
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/home_preferences_notifier.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 11, 81
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/notification_provider.dart", "Dart", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/pet_provider.dart", "Dart", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/reminders_removal_provider.dart", "Dart", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/settings_providers.dart", "Dart", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 17, 116
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/theme_provider.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/user_achievement_provider.dart", "Dart", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/user_avatar_provider.dart", "Dart", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/user_provider.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/providers/others_providers/walk_state_provider.dart", "Dart", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 2, 26, 236
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/events_screens/event_food_new_recipe_screen.dart", "Dart", 0, 0, 0, 465, 0, 0, 0, 0, 0, 0, 1, 30, 496
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/events_screens/event_food_pet_setting_screen.dart", "Dart", 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 10, 363
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/events_screens/event_food_quick_add_meal_screen.dart", "Dart", 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 1, 24, 516
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/events_screens/event_food_screen.dart", "Dart", 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 0, 22, 621
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/friends_screens/friend_pet_detail_screen.dart", "Dart", 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 7, 113
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/friends_screens/friend_profile_screen.dart", "Dart", 0, 0, 0, 829, 0, 0, 0, 0, 0, 0, 3, 31, 863
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/friends_screens/friend_statistic_screen.dart", "Dart", 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 14, 259
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/friends_screens/friends_screen.dart", "Dart", 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 13, 397
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/health_screens/health_activity_screen.dart", "Dart", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 1, 7, 255
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/health_screens/health_mood_screen.dart", "Dart", 0, 0, 0, 447, 0, 0, 0, 0, 0, 0, 6, 18, 471
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/health_screens/health_preferences_screen.dart", "Dart", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 2, 12, 205
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/health_screens/health_screen.dart", "Dart", 0, 0, 0, 1175, 0, 0, 0, 0, 0, 0, 0, 35, 1210
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/home_screens/home_screen.dart", "Dart", 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 1, 20, 320
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/login_register_screens/login_screen.dart", "Dart", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 10, 112
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/login_register_screens/register_screen.dart", "Dart", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 15, 167
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/medicine_screens/medicine_add_edit_screen.dart", "Dart", 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 33, 47, 496
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/medicine_screens/medicine_new_reminder_screen.dart", "Dart", 0, 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 15, 409
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/medicine_screens/medicine_screen.dart", "Dart", 0, 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 26, 459
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/other_screens/add_reminder_screen.dart", "Dart", 0, 0, 0, 539, 0, 0, 0, 0, 0, 0, 1, 30, 570
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/other_screens/settings_screen.dart", "Dart", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 2, 4, 240
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/other_screens/vet_visit_screen.dart", "Dart", 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 1, 18, 313
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/pet_details_screens/pet_details_screen.dart", "Dart", 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 13, 332
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/pet_details_screens/pet_edit_screen.dart", "Dart", 0, 0, 0, 501, 0, 0, 0, 0, 0, 0, 2, 24, 527
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/walk_screens/walk_competition_screen.dart", "Dart", 0, 0, 0, 749, 0, 0, 0, 0, 0, 0, 0, 36, 785
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/walk_screens/walk_in_progress_screen.dart", "Dart", 0, 0, 0, 722, 0, 0, 0, 0, 0, 0, 5, 26, 753
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/screens/walk_screens/walk_summary_screen.dart", "Dart", 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 1, 21, 386
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_care_service.dart", "Dart", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_food_eaten_meal_service.dart", "Dart", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 7, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_food_pet_setting_service.dart", "Dart", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 8, 75
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_food_product_service.dart", "Dart", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 10, 21, 172
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_food_recipe_service.dart", "Dart", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 11, 111
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_medicine_service.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 13, 82
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_mood_service.dart", "Dart", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 9, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_note_service.dart", "Dart", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 14, 81
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_psychic_servie.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_reminder_service.dart", "Dart", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 18, 115
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_service_service.dart", "Dart", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 8, 55
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_stomach_service.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_stool_service.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_temperature_service.dart", "Dart", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 13, 81
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_urine_service.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_vacine_service.dart", "Dart", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_walk_service.dart", "Dart", 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 10, 26, 167
"/Users/patrykkrzemien/Documents/GitHub/pupil_app/lib/src/services/events_services/event_water_service.dart", "Dart", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 14, 83
